"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 4705189 4705284 96 9 0.0811723826329512 0.00260035900592922 0.0785720236270219 34.2877040068274
"chr19" 60916614 60916691 78 11 0.0345136365974014 0.00800725221643748 0.0265063843809639 34.2339040515729
"chr19" 30941415 30941483 69 12 0.0257231565241877 0.00819944294274438 0.0175237135814433 34.2203747180866
"chr19" 53473683 53473886 204 13 0.0947228937210503 0.00187637363384731 0.092846520087203 34.1997402756505
"chr19" 40538936 40539115 180 11 0.0850328489948467 0.00182189008889881 0.0832109589059479 34.1975481864116
"chr19" 53286307 53286368 62 12 0.0828564305449804 0.0017642123911413 0.0810922181538391 34.1539676554185
"chr19" 28528283 28528477 195 12 0.0984430665071472 0.00275172839010075 0.0956913381170464 34.1390205297763
"chr19" 56661670 56661756 87 13 0.0843371929266892 0.00172346050392621 0.082613732422763 34.0978017532236
"chr19" 59017559 59017664 106 11 0.0939916906332051 0.00176298318015658 0.0922287074530486 34.0626360979735
"chr19" 46536580 46536737 158 10 0.223979891716122 0.00202676838245754 0.221953123333665 33.9330726077662
"chr19" 30582777 30582855 79 9 0.0197186290819608 0.00121420312367898 0.0185044259582818 33.8764575309545
"chr19" 40427396 40427525 130 10 0.123767728950507 0.00159496015123082 0.122172768799276 33.8698754047551
"chr19" 6910795 6910853 59 11 0.0892985462862788 0.00235235354162183 0.086946192744657 33.8691602512822
"chr19" 58072394 58072560 167 9 0.172201995697999 0.00210596847848052 0.170096027219519 33.8617097804982
"chr19" 18649003 18649112 110 13 0.00707248536181267 0.0828523023336471 -0.0757798169718344 -33.8218407501053
"chr19" 18685025 18685131 107 10 0.105945782531244 0.00209813291998701 0.103847649611257 33.795093974569
"chr19" 41514736 41514843 108 11 0.0320340657274577 0.000804068581279201 0.0312299971461785 33.7573919421002
"chr19" 25096611 25096813 203 10 0.0835468846772781 0.00209343966623074 0.0814534450110474 33.748649152403
"chr19" 60915704 60915776 73 11 0.0289161891845916 0.00120913482202262 0.027707054362569 33.7169660159418
"chr19" 10707170 10707357 188 10 0.0793655130255719 0.00221084094484511 0.0771546720807268 33.6686917358695
"chr19" 39375569 39375648 80 13 0.0215801491561843 0.0888661835857998 -0.0672860344296154 -33.6269961964263
"chr19" 5374085 5374152 68 11 0.0415368098495634 0.00194526364014831 0.0395915462094151 33.6026813032215
"chr19" 58991202 58991278 77 8 0.129956918912151 0.001885862043396 0.128071056868755 33.6010052007617
"chr19" 6361412 6361469 58 11 0.0428667295916624 0.00170927339225917 0.0411574561994033 33.5938938840039
"chr19" 15887529 15887764 236 12 0.0876553852699996 0.00182023182170605 0.0858351534482936 33.55472148085
"chr19" 46022550 46022666 117 13 0.0603792027121969 0.00355308356479772 0.0568261191473992 33.5153241792084
"chr19" 49697865 49698057 193 9 0.0598687916148893 0.00155811832616404 0.0583106732887253 33.5072587653918
"chr19" 4136281 4136359 79 11 0.0720258051637777 0.00206043368819025 0.0699653714755875 33.4845415487009
"chr19" 57007049 57007099 51 11 0.0997866248944755 0.00324334708129398 0.0965432778131815 33.4166076022635
"chr19" 59160030 59160114 85 13 0.0467482394114437 0.00477982504891873 0.041968414362525 33.3736998405359
"chr19" 42392803 42392875 73 13 0.0390264903008924 0.00157381508233659 0.0374526752185558 33.355227778724
"chr19" 55068568 55068670 103 11 0.0628601500061355 0.00200990930586702 0.0608502407002685 33.2920464939753
"chr19" 17103405 17103557 153 10 0.0487865215658879 0.00143831136271996 0.0473482102031679 33.2843655737516
"chr19" 35633848 35633973 126 11 0.0238742735406987 0.0084796757394965 0.0153945978012022 33.2767305927307
"chr19" 43473289 43473343 55 13 0.0476636272165602 0.00308699801068867 0.0445766292058716 33.2580130463525
"chr19" 37152126 37152177 52 11 0.059376307755395 0.0125057779155523 0.0468705298398427 33.2080887378689
"chr19" 25523940 25524167 228 12 0.140842706489916 0.00170404550981872 0.139138660980097 33.1628667941006
"chr19" 26738481 26738576 96 11 0.118175570726352 0.00291161453979773 0.115263956186554 32.9640347964561
"chr19" 11710363 11710425 63 11 0.0343345622727993 0.00107923422731493 0.0332553280454844 32.9266745438045
"chr19" 34926393 34926564 172 13 0.0585720381887263 0.00178901228546216 0.0567830259032641 32.8111180758731
"chr19" 23036632 23036702 71 5 0.0342033782044674 0.000623375692361806 0.0335800025121056 32.8096346634994
"chr19" 42271890 42272089 200 10 0.155103083552696 0.00239037202173767 0.152712711530959 32.7181498337176
"chr19" 29336314 29336374 61 8 0.122615311658539 0.00165987524291857 0.12095543641562 32.7149265401661
"chr19" 37479401 37479669 269 11 0.103361153543337 0.00160521194418858 0.101755941599148 32.7017599929138
"chr19" 26544280 26544375 96 14 0.0548110775609448 0.00253162216949475 0.0522794553914501 32.6883658384114
"chr19" 5076506 5076609 104 13 0.0649392718023075 0.00184912621546872 0.0630901455868388 32.6390362961362
"chr19" 6366823 6366923 101 11 0.0690163201146581 0.00210687814313445 0.0669094419715237 32.6382351761153
"chr19" 57398329 57398395 67 12 0.107652931561708 0.00309884017400034 0.104554091387708 32.6308089709764
"chr19" 53007139 53007210 72 11 0.0437840270055696 0.00205471470782901 0.0417293122977406 32.5633629825225
"chr19" 3662329 3662417 89 12 0.0420634446866321 0.00272618020808918 0.039337264478543 32.5234136214338
"chr19" 25284027 25284177 151 13 0.0499603250218306 0.00169276827384381 0.0482675567479867 32.5196915662128
"chr19" 4784562 4784658 97 11 0.0653970541985226 0.0029357973440932 0.0624612568544294 32.5150133162809
"chr19" 3680444 3680651 208 10 0.0598821304678441 0.00256080382199579 0.0573213266458483 32.5148165519943
"chr19" 24316370 24316533 164 10 0.0621340368497909 0.00165301971273181 0.060481017137059 32.4959026127268
"chr19" 51103575 51103634 60 8 0.0402649695914741 0.0149851908928069 0.0252797786986672 32.389712539472
"chr19" 47937720 47937838 119 9 0.129573137990488 0.00279562502248134 0.126777512968007 32.3865932741511
"chr19" 57369522 57369614 93 7 0.0992019368382756 0.0021057016373401 0.0970962352009355 32.2878821124231
"chr19" 53233915 53233976 62 11 0.0876991440454044 0.00175361962674271 0.0859455244186616 32.2749226964931
"chr19" 6531472 6531534 63 13 0.0430562510010402 0.00262649967958852 0.0404297513214517 32.2498104926847
"chr19" 53196166 53196317 152 10 0.11770670947985 0.00226973225032528 0.115436977229525 32.1977197440356
"chr19" 37516573 37516746 174 12 0.0895326772621902 0.00215573824847448 0.0873769390137157 32.1586255628496
"chr19" 13021002 13021104 103 17 0.0191536193224557 0.0454401377957125 -0.0262865184732568 -32.0081364732587
"chr19" 47306068 47306191 124 10 0.135910308597372 0.00236574673777858 0.133544561859593 31.9280995506891
"chr19" 42545517 42545686 170 8 0.0266116525216644 0.000542208190923494 0.0260694443307409 31.9204393455277
"chr19" 47504564 47504710 147 13 0.0590377759713574 0.00192329348156058 0.0571144824897968 31.8652934029045
"chr19" 35134414 35134495 82 11 0.0424920561850197 0.0127389012430423 0.0297531549419775 31.7924882580515
"chr19" 5127887 5128059 173 11 0.0455227936284352 0.00107168817890973 0.0444511054495254 31.7857386968857
"chr19" 53234990 53235063 74 10 0.0630542663766201 0.00174108001898548 0.0613131863576346 31.7685089287003
"chr19" 6833492 6833570 79 11 0.041321329600388 0.00208705187597976 0.0392342777244082 31.7092924284684
"chr19" 44526554 44526636 83 9 0.0996441786707884 0.00277822864826156 0.0968659500225268 31.7046208162103
"chr19" 6165906 6166115 210 13 0.0543189658758403 0.00123940813821137 0.0530795577376289 31.6146641028287
"chr19" 42580260 42580391 132 10 0.0625832228072845 0.00196111314821184 0.0606221096590727 31.4944920517523
"chr19" 45446554 45446724 171 12 0.00192825291072777 0.111106005541394 -0.109177752630666 -31.4836096040011
"chr19" 31907741 31907855 115 9 0.0277205242737198 0.00237802861350489 0.025342495660215 31.4825085965367
"chr19" 44294856 44295108 253 11 0.123582536558069 0.00482843527916619 0.118754101278902 31.4783860546677
"chr19" 61214511 61214601 91 11 0.0318385248692616 0.00274989738010369 0.0290886274891579 31.4475061169006
"chr19" 39375413 39375484 72 12 0.0215801491561843 0.0888661835857998 -0.0672860344296154 -31.4452384205674
"chr19" 24525919 24526027 109 11 0.0784944318622368 0.00181830323906511 0.0766761286231717 31.4115525971818
"chr19" 6283642 6283709 68 12 0.0384446667446 0.00168302354435492 0.0367616432002451 31.4005408788212
"chr19" 37001896 37001965 70 11 0.0494902316091916 0.00284553585268834 0.0466446957565032 31.3780561940401
"chr19" 14088136 14088230 95 13 0.0271580678717381 0.00627691084442471 0.0208811570273134 31.370231388599
"chr19" 59207148 59207198 51 9 0.101875582631519 0.00168148465147919 0.10019409798004 31.3657754538018
"chr19" 29336437 29336580 144 10 0.132056661864785 0.00169772320692273 0.130358938657862 31.3493236746738
"chr19" 53526744 53526892 149 12 0.0554393089137208 0.00154328572225858 0.0538960231914622 31.2931920496222
"chr19" 18713824 18713957 134 11 0.0563860889926861 0.00213219719749428 0.0542538917951918 31.2759559171194
"chr19" 6307635 6307713 79 10 0.0356478284330552 0.00166715961047067 0.0339806688225845 31.2606506385476
"chr19" 58525322 58525382 61 9 0.0514308181457995 0.0018520354609349 0.0495787826848646 31.2249323361945
"chr19" 3805958 3806078 121 9 0.0201183680422416 0.00230316915549009 0.0178151988867515 31.1862857662526
"chr19" 45548429 45548548 120 10 0.00288978071011152 0.0709408069904386 -0.0680510262803271 -31.1814604156473
"chr19" 43496168 43496369 202 11 0.0535456847814534 0.00218999957357912 0.0513556852078743 31.1585886418126
"chr19" 32494084 32494192 109 11 0.0770533217116764 0.00183819924634617 0.0752151224653302 31.099879146563
"chr19" 34452349 34452431 83 13 0.00256159448630572 0.0381108600682284 -0.0355492655819227 -31.0911492215229
"chr19" 28878770 28878884 115 10 0.0574221364280697 0.00220084377539296 0.0552212926526768 31.078750501166
"chr19" 41738014 41738218 205 10 0.00256807876993296 0.198468607004975 -0.195900528235042 -31.0736690840852
"chr19" 28882759 28882869 111 13 0.0345089889045899 0.00117323186853154 0.0333357570360583 31.0076490987897
"chr19" 29913850 29914085 236 11 0.104770482679524 0.0014107399043666 0.103359742775158 30.9959156385182
"chr19" 45243409 45243539 131 10 0.103695401870512 0.00150411475420701 0.102191287116305 30.9714640559128
"chr19" 33421277 33421393 117 7 0.045958467643333 0.000941043132068227 0.0450174245112647 30.7607138596222
"chr19" 6722607 6722826 220 11 0.123104254810715 0.00355612634092575 0.119548128469789 30.736626788986
"chr19" 56007780 56007894 115 8 0.0608466983371699 0.00185501629165887 0.0589916820455111 30.7205630452091
"chr19" 3702212 3702343 132 13 0.0486742340716895 0.00270663978940511 0.0459675942822843 30.6824892277007
"chr19" 24136846 24136933 88 11 0.126909051597747 0.00207714985494527 0.124831901742802 30.6770113426177
"chr19" 11262815 11262917 103 10 0.0562741374129173 0.00158984919536674 0.0546842882175505 30.6154875682375
"chr19" 28134403 28134468 66 9 0.0339383701777988 0.000793188312886747 0.033145181864912 30.6024128270733
"chr19" 30338443 30338572 130 11 0.0796302246018159 0.00195949091891436 0.0776707336829015 30.5949178529218
"chr19" 47091063 47091211 149 12 0.068571818572276 0.00316183476572003 0.065409983806556 30.594599965258
"chr19" 34855682 34855747 66 13 0.024231634684596 0.00264527721811539 0.0215863574664806 30.5244923003724
"chr19" 12550831 12550918 88 9 0.00246419664206137 0.14376063747578 -0.141296440833719 -30.4810943856857
"chr19" 56315610 56315669 60 13 0.0493950647461539 0.00293827091142532 0.0464567938347286 30.4306014821576
"chr19" 55461119 55461226 108 11 0.0637177882219035 0.00205352186964911 0.0616642663522544 30.4054344110584
"chr19" 24662119 24662354 236 9 0.18354652863578 0.00168502670191656 0.181861501933864 30.4015509479724
"chr19" 9206562 9206667 106 9 0.0744187560875759 0.0020932031294319 0.072325552958144 30.3380902777277
"chr19" 56839886 56839961 76 11 0.0357750604255829 0.163646306986728 -0.127871246561146 -30.2644580291752
"chr19" 32611519 32611654 136 8 0.0373698506767689 0.00124701856374878 0.0361228321130201 30.2535649215118
"chr19" 4340748 4340832 85 13 0.0369626142069728 0.0018314371193994 0.0351311770875734 30.2081022578611
"chr19" 11108638 11108766 129 11 0.0152781211043437 0.164425496973147 -0.149147375868803 -30.1814186208486
"chr19" 56701932 56702179 248 10 0.074132280471188 0.00218846582769786 0.0719438146434901 30.1261485893027
"chr19" 41646149 41646274 126 13 0.0464667502002114 0.00179986742524094 0.0446668827749705 30.1135762456709
"chr19" 53339998 53340135 138 10 0.0642895799294284 0.00192383349760759 0.0623657464318208 30.1101274709627
"chr19" 29089829 29090074 246 11 0.083005230353242 0.00174582558003422 0.0812594047732078 30.1087396342634
"chr19" 4188476 4188568 93 11 0.0420932991134471 0.00315998255645147 0.0389333165569956 30.0833529277453
"chr19" 55123676 55123748 73 9 0.0769237513912139 0.005832016952527 0.0710917344386869 30.0761373612068
"chr19" 45450834 45451049 216 11 0.105627920170144 0.0141732684099164 0.0914546517602275 30.0465111875677
"chr19" 61291758 61292011 254 9 0.0929480480812354 0.000973334698359058 0.0919747133828764 30.0450868583701
"chr19" 53632900 53632995 96 9 0.0916543622017185 0.00153060131455097 0.0901237608871675 30.0200390486911
"chr19" 53847715 53847834 120 11 0.0783556458908214 0.00192423189037025 0.0764314140004511 30.0011426568554
"chr19" 29114712 29114917 206 10 0.120408291071837 0.00167762623621499 0.118730664835622 29.992757785986
"chr19" 3337027 3337138 112 8 0.081383833643201 0.00206282585755727 0.0793210077856438 29.9591418658098
"chr19" 10248485 10248687 203 10 0.0626847593596405 0.00224214389400713 0.0604426154656334 29.88164484488
"chr19" 24096290 24096393 104 11 0.0610842719311801 0.00266818137435274 0.0584160905568274 29.8765454015908
"chr19" 25276060 25276240 181 10 0.0750537131111914 0.00161772819905835 0.073435984912133 29.8394461809606
"chr19" 28185264 28185505 242 12 0.0792007034276717 0.00216748454922194 0.0770332188784497 29.8306843430332
"chr19" 21776905 21777165 261 12 0.0765296165326631 0.00168409007759284 0.0748455264550703 29.7949545702553
"chr19" 9398587 9398743 157 12 0.0468840227912532 0.00127764573513229 0.0456063770561209 29.7686350849665
"chr19" 25115284 25115384 101 11 0.108495530379048 0.00309209299503343 0.105403437384015 29.7598854196443
"chr19" 22628366 22628492 127 10 0.0356921438718175 0.00179130675272378 0.0339008371190937 29.7472080102145
"chr19" 47255128 47255204 77 9 0.13698668938552 0.0016086801614555 0.135378009224065 29.7293477994089
"chr19" 59206882 59207025 144 11 0.0828579857156941 0.0125624595345265 0.0702955261811676 29.6980429024688
"chr19" 6669745 6669977 233 10 0.130461949512007 0.00173846654322796 0.128723482968779 29.6884086412872
"chr19" 36034213 36034274 62 13 0.0277295497226028 0.00295870032521209 0.0247708493973907 29.6465972098058
"chr19" 8656390 8656603 214 11 0.0577427658553325 0.00195583022127551 0.055786935634057 29.6397569060452
"chr19" 24406400 24406650 251 10 0.153890382200585 0.0019592663793282 0.151931115821257 29.6358445701621
"chr19" 44371535 44371613 79 12 0.0656488376860245 0.0023907080189282 0.0632581296670963 29.6347900250491
"chr19" 42658529 42658654 126 7 0.0934006296002347 0.00188000924609117 0.0915206203541436 29.6214223941782
"chr19" 55833812 55833945 134 10 0.0746017330674266 0.0016818327070741 0.0729199003603525 29.6184171306459
"chr19" 3809962 3810165 204 10 0.0384844874115951 0.00249612308643209 0.035988364325163 29.5387644976695
"chr19" 4560076 4560148 73 13 0.0113556531820968 0.0567053454527457 -0.0453496922706489 -29.5093937694201
"chr19" 53000112 53000310 199 10 0.0823307150312126 0.00216007357914625 0.0801706414520664 29.5072678177672
"chr19" 41876503 41876603 101 10 0.191430155283644 0.00285700699158857 0.188573148292055 29.4675216370233
"chr19" 46298370 46298450 81 11 0.00283993158789452 0.0913219581434962 -0.0884820265556017 -29.465091772033
"chr19" 42319499 42319771 273 10 0.00336503781186329 0.175163084722592 -0.171798046910729 -29.4549702020639
"chr19" 58902114 58902227 114 10 0.0548106556774844 0.00177190446705376 0.0530387512104307 29.4376523819233
"chr19" 27701117 27701241 125 11 0.0770343012781558 0.0026653913937551 0.0743689098844007 29.432110308139
"chr19" 41069564 41069695 132 10 0.113323168055001 0.00200690146802018 0.111316266586981 29.3786605954189
"chr19" 43891042 43891129 88 11 0.0598979330397897 0.00231680872551226 0.0575811243142775 29.3709423075125
"chr19" 57185172 57185244 73 9 0.00334661185809757 0.232044207260915 -0.228697595402817 -29.2988397391116
"chr19" 55920021 55920109 89 11 0.0422562505930747 0.00222089880994322 0.0400353517831315 29.2824739679741
"chr19" 38520101 38520230 130 10 0.0995371309519393 0.0016467784451482 0.0978903525067911 29.2376997756588
